#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#TIC#, RA, DEC, Calibration Level, Mission, Observation ID, Target Name, RA, Dec, Start Time, Exposure Length, Waveband, Filters, Target Classification, Release Date, Instrument, Project, Distance (")
#@string, ra, dec, int, string, string, string, ra, dec, float, float, string, string, string, float, string, string, float
TIC#,RA,DEC,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_exptime,wavelength_region,filters,target_classification,t_obs_release,instrument_name,project,distance
TIC_332064670,133.14921294,28.33082083,1,HST,obtl01qtq,55CANCRI,133.1473302732,28.33003443477,55993.0908633449,1,Optical,G430L,STAR;EXTRA-SOLAR PLANETARY SYSTE,56024.27208325,STIS/CCD,HST,1.02802848226977
TIC_332064670,133.14921294,28.33082083,1,HST,oden02wjq,-RHO-CNC,133.1465263061,28.32969588456,57885.2458945602,1,Optical,G430L,STAR;EXTRA-SOLAR PLANETARY SYSTE,57977.55467585,STIS/CCD,HST,1.0223583422423
TIC_332064670,133.14921294,28.33082083,2,HST,ocr7ltaoq,HD075732,133.1471084143,28.32992271855,56967.5588263889,6.1,Optical,G430L,STAR;UNDESIGNATED,56968.05728004,STIS/CCD,HST,0.460566105626577
TIC_332064670,133.14921294,28.33082083,2,HST,odqf11trq,55CNC,133.1482441995,28.3309575207,58115.5777482986,218.1,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,58115.91289351,STIS/CCD,HST,1.34682312809037
TIC_332064670,133.14921294,28.33082083,2,HST,odqf11uhq,55CNC,133.1482441397,28.33095751689,58115.6541490394,218.1,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,58115.91317129,STIS/CCD,HST,1.3469462265841
TIC_259237827,293.08995921,69.66117661,2,HST,o6h05tbiq,HD185144,293.0907942476,69.66021221066,52238.2547777778,1.5,Optical,G430L,STAR,52238.97681704,STIS/CCD,HST,0.75282014080622
TIC_332064670,133.14921294,28.33082083,3,HST,oco515020,55-CANCRI,133.1468298241,28.32982330105,57164.2854865394,1476,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,57165.07997684,STIS/CCD,HST,0.181963299442644
TIC_373694425,26.93681015,63.85250306,2,HST,o8ru3qjyq,HD010780,26.93877313371,63.85226046445,53171.2112297454,5.3,Optical,G430L,STAR,53171.74046288,STIS/CCD,HST,2.32634457097901
TIC_332064670,133.14921294,28.33082083,3,HST,oco515030,55-CANCRI,133.1468298055,28.32982328253,57164.3517709838,1476,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,57165.08085642,STIS/CCD,HST,0.1819269768982
TIC_332064670,133.14921294,28.33082083,1,HST,oden02w0q,-RHO-CNC,133.1465263275,28.32969590095,57885.1836604977,1,Optical,G430L,STAR;EXTRA-SOLAR PLANETARY SYSTE,57977.51280092,STIS/CCD,HST,1.02236540189256
TIC_332064670,133.14921294,28.33082083,2,HST,ocr7ltanq,HD075732,133.1471084172,28.32992271919,56967.5509675116,530.8,UV,G230LB,STAR;UNDESIGNATED,56968.05710643,STIS/CCD,HST,0.460566105626577
TIC_332064670,133.14921294,28.33082083,2,HST,odqf11uiq,55CNC,133.1482441371,28.33095751672,58115.657540162,218.1,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,58115.9127199,STIS/CCD,HST,1.34695726684027
TIC_46125330,93.71198477,19.1564479,3,HST,o6h06m010,HD043042,93.71194561664,19.15634911508,52240.2275900116,91.4,UV,G230LB,STAR,52240.47672454,STIS/CCD,HST,0.361802018362958
TIC_332064670,133.14921294,28.33082083,3,HST,oco514020,55-CANCRI,133.1468336167,28.32982650433,57152.4879857986,1476,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,57152.70858792,STIS/CCD,HST,0
TIC_332064670,133.14921294,28.33082083,3,HST,oco515040,55-CANCRI,133.1468297869,28.329823264,57164.4180328356,1476,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,57165.08159722,STIS/CCD,HST,0.181902181880038
TIC_332064670,133.14921294,28.33082083,2,HST,odqf11tyq,55CNC,133.1482441833,28.33095751967,58115.5980957176,218.1,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,58115.9135069,STIS/CCD,HST,1.34686416089452
TIC_332064670,133.14921294,28.33082083,2,HST,odqf11ukq,55CNC,133.1482441344,28.33095751655,58115.66093125,218.1,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,58115.91293981,STIS/CCD,HST,1.34696674301541
TIC_332064670,133.14921294,28.33082083,1,HST,octx01uoq,-RHO-CNC,133.1466900984,28.32976686902,57495.6990289352,1,Optical,G430L,STAR;EXTRA-SOLAR PLANETARY SYSTE,57860.9752661,STIS/CCD,HST,0.298478823818395
TIC_332064670,133.14921294,28.33082083,1,HST,oden01suq,-RHO-CNC,133.1465194484,28.32968837524,57911.8075849537,1,Optical,G430L,STAR;EXTRA-SOLAR PLANETARY SYSTE,58003.99350688,STIS/CCD,HST,1.96450739739022
TIC_373694425,26.93681015,63.85250306,3,HST,o8ru3q010,HD010780,26.93847489033,63.85219725224,53171.1968778935,500,UV,G230LB,STAR,53171.74133089,STIS/CCD,HST,2.32630981853758
TIC_373694425,26.93681015,63.85250306,3,HST,o8ru3q020,HD010780,26.93877312368,63.85226046332,53171.203474919,500,UV,G230LB,STAR,53171.74137719,STIS/CCD,HST,2.32627520875436
TIC_332064670,133.14921294,28.33082083,2,HST,ocr7ltasq,HD075732,133.1471084121,28.32992271807,56967.5623564005,3.1,Optical,G750L,STAR;UNDESIGNATED,56968.05781251,STIS/CCD,HST,0.482987269749652
TIC_332064670,133.14921294,28.33082083,1,HST,octx01voq,-RHO-CNC,133.1466900296,28.32976683939,57495.8315059375,1,Optical,G430L,STAR;EXTRA-SOLAR PLANETARY SYSTE,57860.98368052,STIS/CCD,HST,0.298485372110747
TIC_332064670,133.14921294,28.33082083,2,HST,odqf11tuq,55CNC,133.1482441938,28.33095752034,58115.5845309028,218.1,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,58115.91324069,STIS/CCD,HST,1.34684364447089
TIC_332064670,133.14921294,28.33082083,3,HST,oeja01030,CCDFLAT,133.0986977988,28.4048981767,59329.7097734954,50,Optical,G750L,,59329.95535868,STIS/CCD,HST,0.640514338712753
TIC_332064670,133.14921294,28.33082083,2,HST,oeja01m2q,55CNC,133.1438481101,28.32845792181,59329.7580953704,192,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,59329.95803231,STIS/CCD,HST,0
TIC_332064670,133.14921294,28.33082083,3,HST,oeja01090,CCDFLAT,133.0986977072,28.40489812985,59329.9071923958,50,Optical,G750L,,59329.95815963,STIS/CCD,HST,0.640494344296524
TIC_332064670,133.14921294,28.33082083,1,HST,obtl02zqq,55CANCRI,133.1473099104,28.33002952776,56022.5541163542,1,Optical,G430L,STAR;EXTRA-SOLAR PLANETARY SYSTE,56052.92895821,STIS/CCD,HST,0
TIC_332064670,133.14921294,28.33082083,2,HST,odqf11ueq,55CNC,133.148244148,28.33095751742,58115.6439753472,218.1,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,58115.91325227,STIS/CCD,HST,1.34693675040374
TIC_332064670,133.14921294,28.33082083,1,HST,oden02xjq,-RHO-CNC,133.1465262602,28.32969584926,57885.3784060532,1,Optical,G430L,STAR;EXTRA-SOLAR PLANETARY SYSTE,57977.7259606,STIS/CCD,HST,1.02231807876713
TIC_332064670,133.14921294,28.33082083,3,HST,odqf11050,CCDFLAT,133.2097546939,28.26396465737,58115.613003125,50,Optical,G750L,,58115.91331014,STIS/CCD,HST,2.37609676449567
TIC_332064670,133.14921294,28.33082083,2,HST,odqf11tcq,55CNC,133.1534022148,28.33480560648,58115.5353064468,368,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,58115.91258101,STIS/CCD,HST,1.32246906865213
TIC_332064670,133.14921294,28.33082083,2,HST,odqf11twq,55CNC,133.1482441886,28.33095752,58115.5913131134,218.1,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,58115.91327541,STIS/CCD,HST,1.34685468467054
TIC_332064670,133.14921294,28.33082083,2,HST,odqf11ufq,55CNC,133.148244145,28.33095751722,58115.6473664352,218.1,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,58115.91324069,STIS/CCD,HST,1.3469462265841
TIC_332064670,133.14921294,28.33082083,2,HST,oeja01leq,55CNC,133.1438481431,28.32845793869,59329.6868798264,192,Optical,G750L,STAR;EXTRA-SOLAR PLANETARY SYSTE,59329.95533553,STIS/CCD,HST,0
TIC_373694425,26.93681015,63.85250306,2,HST,o8ru3qjzq,HD010780,26.93847491542,63.85219725506,53171.2118664005,5.3,Optical,G430L,STAR,53171.74083325,STIS/CCD,HST,2.3263530622092
TIC_373694425,26.93681015,63.85250306,2,HST,o8ru3qk0q,HD010780,26.93847491604,63.85219725513,53171.2136486458,4.1,Optical,G750L,STAR,53171.74157395,STIS/CCD,HST,2.3263530622092
TIC_332064670,133.14921294,28.33082083,2,HST,ocr7ltaqq,HD075732,133.1469723076,28.32985245435,56967.559474537,6.1,Optical,G430L,STAR;UNDESIGNATED,56968.05746523,STIS/CCD,HST,0.46055580418893
TIC_332064670,133.14921294,28.33082083,2,HST,ocr7ltarq,HD075732,133.1469723072,28.32985245426,56967.5617660069,3.1,Optical,G750L,STAR;UNDESIGNATED,56968.0576389,STIS/CCD,HST,0.482995344506639
TIC_408842743,297.75684873,10.41572013,3,HST,lbb809030,HD187691,297.7581553573,10.41499928401,55470.449546875,30.016,UV,G285M,STAR;F3-F9,55470.59163182,COS/NUV,HST,2.7466829658294
TIC_408842743,297.75684873,10.41572013,3,HST,lbb802010,HD187691,297.7580866318,10.4150384957,55097.2918293171,60,UV,G285M,STAR;F3-F9,55097.49646997,COS/NUV,HST,2.57620596619936
TIC_408842743,297.75684873,10.41572013,3,HST,lbb805020,HD187691,297.7580976086,10.41502605519,55152.7541006944,60,UV,G285M,STAR;F3-F9,55152.81188641,COS/NUV,HST,2.65004548897594
TIC_408842743,297.75684873,10.41572013,3,HST,lbb805030,HD187691,297.7580976098,10.41502605444,55152.7579666319,30,UV,G285M,STAR;F3-F9,55152.93792814,COS/NUV,HST,2.65007783508461
TIC_408842743,297.75684873,10.41572013,1,HST,lbb807tcq,HD187691,297.7581563344,10.41501887114,55339.8195743056,102.000001,UV,G285M,STAR;F3-F9,55339.92743042,COS/NUV,HST,2.95857482217075
TIC_408842743,297.75684873,10.41572013,3,HST,laa006020,HD187691,297.7580984558,10.41503796449,55091.2959148958,777,UV,G285M,STAR;F3-F9,55091.70037027,COS/NUV,HST,2.6117339780589
TIC_408842743,297.75684873,10.41572013,3,HST,lbb807020,HD187691,297.7581563348,10.41501887094,55339.8296010764,60,UV,G285M,STAR;F3-F9,55339.93148138,COS/NUV,HST,2.95857482217075
TIC_408842743,297.75684873,10.41572013,3,HST,lbb809050,HD187691,297.7581553581,10.41499928243,55470.4562020486,76.032,UV,G225M,STAR;F3-F9,55470.72802075,COS/NUV,HST,2.7466829658294
TIC_408842743,297.75684873,10.41572013,3,HST,lbb807030,HD187691,297.758156335,10.41501887086,55339.8334666319,30.016,UV,G285M,STAR;F3-F9,55339.93170128,COS/NUV,HST,2.95857482217075
TIC_408842743,297.75684873,10.41572013,3,HST,lbb808020,HD187691,297.7581537344,10.41500944186,55424.7784666319,60.032,UV,G285M,STAR;F3-F9,55424.96994208,COS/NUV,HST,2.83665091750692
TIC_408842743,297.75684873,10.41572013,3,HST,lbb808030,HD187691,297.7581537343,10.4150094411,55424.7823325579,30,UV,G285M,STAR;F3-F9,55424.9701388,COS/NUV,HST,2.83665091750692
TIC_408842743,297.75684873,10.41572013,1,HST,lbb806x6q,HD187691,297.7581471676,10.41501802278,55281.1675606829,93,UV,G285M,STAR;F3-F9,55281.38505784,COS/NUV,HST,2.86883192465698
TIC_399665349,72.46004544,6.96127453,3,HST,obq201010,HD30652,72.46057602208,6.96129436397,56147.7123804398,431,UV,E230H,STAR;F3-F9,56512.97408553,STIS/NUV-MAMA,HST,1.85969058778863
TIC_408842743,297.75684873,10.41572013,3,HST,lbb806050,HD187691,297.7581471729,10.41501802339,55281.1878995718,76.032,UV,G225M,STAR;F3-F9,55281.39215271,COS/NUV,HST,2.86886394801082
TIC_408842743,297.75684873,10.41572013,3,HST,lbb802040,HD187691,297.7580866326,10.41503849335,55097.3022345255,70.016,UV,G225M,STAR;F3-F9,55097.498831,COS/NUV,HST,2.57620596619936
TIC_408842743,297.75684873,10.41572013,3,HST,lbb805010,HD187691,297.7580976074,10.41502605593,55152.7502347569,60.032,UV,G285M,STAR;F3-F9,55152.81070595,COS/NUV,HST,2.65003084736596
TIC_408842743,297.75684873,10.41572013,3,HST,lbb802030,HD187691,297.7580866324,10.4150384939,55097.2995607986,30,UV,G285M,STAR;F3-F9,55097.49733794,COS/NUV,HST,2.57620596619936
TIC_285544488,13.267486,61.12397,1,HST,z2pw0201t,HD5015,13.267110755,61.1240454559311,NaN,NaN,UV,MIRROR-N2,STAR;F3-F9;,50279.51947912,HRS,HST,0
TIC_285544488,13.267486,61.12397,1,HST,z2pw0203t,HD5015,13.2671150474988,61.1240445600136,NaN,NaN,UV,MIRROR-N2,STAR;F3-F9;,50279.51994208,HRS,HST,0.593370989150674
TIC_285544488,13.267486,61.12397,1,HST,z2pw0202t,HD5015,13.26769689823,61.12380959831,49912.7502018171,0,UV,MIRROR-N2,STAR;F3-F9;,50279.5197569,HRS/2,HST,0
TIC_285544488,13.267486,61.12397,1,HST,z2pw0204t,HD5015,13.26776736469,61.12382168639,49912.7565212963,0,UV,MIRROR-N2,STAR;F3-F9;,50279.52021981,HRS/2,HST,0.593370989150674
TIC_285544488,13.267486,61.12397,2,HST,z2pw0207t,HD5015,13.26769689582,61.1238096034,49912.7638708333,3264,UV,ECH-B,STAR;F3-F9;,50279.52366897,HRS/2,HST,0.593370989150674
TIC_332064670,133.14921294,28.33082083,3,HST,obtl01020,55CANCRI,133.147324,28.330034,55993.1490670486,3005.137875,UV,G140M,STAR;EXTRA-SOLAR PLANETARY SYSTE,56024.45854173,STIS/FUV-MAMA,HST,1.00468197717552
TIC_30016911,43.13386744,-12.76971335,1,HST,z2vq0402t,HD17925,43.13341549495,-12.76955194856,50091.1128986921,0,UV,MIRROR-N2,STAR;K V-IV;,50458.80488414,HRS/2,HST,0
TIC_30016911,43.13386744,-12.76971335,2,HST,z2vq040ht,HD17925,43.13341550579,-12.76955193596,50091.3804218403,544,UV,G140L,STAR;K V-IV;,50457.60835644,HRS/1,HST,0
TIC_30016911,43.13386744,-12.76971335,2,HST,z2vq040gt,HD17925,43.13341550539,-12.76955193642,50091.371787581,544,UV,G140L,STAR;K V-IV;,50458.81493042,HRS/1,HST,0
TIC_30016911,43.13386744,-12.76971335,2,HST,z2vq0407t,HD17925,43.13341549761,-12.76955194543,50091.1791371181,435.2001037598,UV,G270M,STAR;K V-IV;,50458.81006932,HRS/2,HST,0.331312065103639
TIC_30016911,43.13386744,-12.76971335,2,HST,z2vq040et,HD17925,43.1334155033,-12.76955193881,50091.3202135069,1224,UV,G160M,STAR;K V-IV;,50457.60835644,HRS/2,HST,0
TIC_30016911,43.13386744,-12.76971335,2,HST,z2vq0409t,HD17925,43.13341549793,-12.76955194505,50091.1884773958,1088,UV,G160M,STAR;K V-IV;,50458.81126146,HRS/2,HST,0.331312065103639
TIC_422478973,199.60130828,-18.31119382,1,HST,o4vb02ahq,HD115617,199.6012405816,-18.31101928367,51035.0701018171,0.8000963,Optical,G430M,STAR;G V-IV,54089.6398958,STIS/CCD,HST,0.909417362740109
TIC_422478973,199.60130828,-18.31119382,3,HST,o68m02030,HD115617,199.6011032058,-18.31134201144,51738.3363508912,90,Optical,G430L,STAR;G V-IV,51738.6416666,STIS/CCD,HST,0
TIC_422478973,199.60130828,-18.31119382,3,HST,o68m020b0,CCDFLAT,199.5633963846,-18.23287747319,51738.4067097569,25,Optical,G750L,,51738.67699065,STIS/CCD,HST,0
TIC_422478973,199.60130828,-18.31119382,1,HST,o4vb02agq,HD115617,199.6012405838,-18.31101928076,51035.0679440625,0.7680964,Optical,G430M,STAR;G V-IV,54061.73009248,STIS/CCD,HST,0.90940859970653
TIC_422478973,199.60130828,-18.31119382,3,HST,o68m02070,HD115617,199.6011031614,-18.31134204849,51738.3882723727,330,Optical,G750M,STAR;G V-IV,51738.66543973,STIS/CCD,HST,0
TIC_422478973,199.60130828,-18.31119382,3,HST,o68m02020,HD115617,199.6011032133,-18.31134200523,51738.3275778935,330,UV,G230LB,STAR;G V-IV,51738.66085641,STIS/CCD,HST,0
TIC_422478973,199.60130828,-18.31119382,1,HST,o4vb52seq,HD115617-NEW,199.6016641117,-18.31090117526,51167.2442147338,1,Optical,G430M,STAR;G V-IV,54064.45798612,STIS/CCD,HST,1.28310349912725
TIC_422478973,199.60130828,-18.31119382,3,HST,o68m020e0,CCDFLAT,199.5631491684,-18.23302397813,51738.417415706,25,Optical,G750L,,51738.67893506,STIS/CCD,HST,0
TIC_343813545,49.84040134,3.37019865,2,HST,o8ru3xhdq,HD020630,49.84068428959,3.370298395949,53034.2463452893,2.1,Optical,G750L,STAR,53034.83319435,STIS/CCD,HST,0.349203005982519
TIC_422478973,199.60130828,-18.31119382,1,HST,o4vb52sfq,HD115617-NEW,199.6016641094,-18.31090117877,51167.2460565972,1,Optical,G430M,STAR;G V-IV,54063.67922447,STIS/CCD,HST,1.28308511150118
TIC_30016911,43.13386744,-12.76971335,2,HST,o6h04wdcq,HD017925,43.13422059595,-12.76981021229,52197.9311085301,3.9,Optical,G750L,STAR,52198.12930548,STIS/CCD,HST,0.545738749598262
TIC_422478973,199.60130828,-18.31119382,3,HST,o68m02050,HD115617,199.6011031941,-18.31134202122,51738.3498464468,90,Optical,G430L,STAR;G V-IV,51738.60928232,STIS/CCD,HST,0
TIC_422478973,199.60130828,-18.31119382,3,HST,o4vb02040,HD115617,199.6012405788,-18.31101928729,51035.0740610764,0,UV,E230M,STAR;G V-IV,51400.07405091,STIS/NUV-MAMA,HST,0.909417362740109
TIC_422478973,199.60130828,-18.31119382,3,HST,o6h05q020,HD115617,199.6008126689,-18.31179764203,52322.3767587153,134.4,UV,G230LB,STAR,52322.69091427,STIS/CCD,HST,1.7400897547581
TIC_343813545,49.84040134,3.37019865,2,HST,o8ru3xheq,HD020630,49.84061775239,3.370168567796,53034.2469471412,2.1,Optical,G750L,STAR,53034.83319435,STIS/CCD,HST,0.349211066472628
TIC_422478973,199.60130828,-18.31119382,2,HST,o6h05qaaq,HD115617,199.6008126614,-18.31179764687,52322.3831013079,1.2,Optical,G750L,STAR,52322.67317122,STIS/CCD,HST,1.74015217710629
TIC_422478973,199.60130828,-18.31119382,1,HST,o6ic02b3q,HD115617,199.6007723784,-18.3116553183,52127.2104529745,0.6,Optical,G430L,STAR;G V-IV,52127.6433217,STIS/CCD,HST,0.659534067975393
TIC_30016911,43.13386744,-12.76971335,1,HST,z2vq0404t,HD17925,43.13338278541,-12.76956886699,50091.1702598032,0,UV,MIRROR-N2,STAR;K V-IV;,50458.80546285,HRS/2,HST,0.331312065103639
TIC_30016911,43.13386744,-12.76971335,2,HST,z2vq040dt,HD17925,43.13341550285,-12.76955193934,50091.3091371181,816,UV,G160M,STAR;K V-IV;,50458.81422444,HRS/2,HST,0
TIC_30016911,43.13386744,-12.76971335,2,HST,z2vq040ct,HD17925,43.13341550048,-12.76955194208,50091.2515329514,1305.600219727,UV,G160M,STAR;K V-IV;,50458.81386559,HRS/2,HST,0
TIC_30016911,43.13386744,-12.76971335,2,HST,z2vq040jt,HD17925,43.13341550613,-12.76955193557,50091.3898662847,870.4000244141,UV,G140M,STAR;K V-IV;,50457.61019663,HRS/1,HST,0
TIC_189576919,24.19933977,41.40545871,2,HST,ocr7kchhq,HD009826,24.19850706804,41.40391091279,57186.7637623495,0.7,Optical,G750L,STAR;UNDESIGNATED,57186.89603005,STIS/CCD,HST,2.44321527438219
TIC_422478973,199.60130828,-18.31119382,3,HST,o68m020c0,HD115617,199.6011031421,-18.31134206464,51738.4108649653,219,Optical,G750L,STAR;G V-IV,51738.67564804,STIS/CCD,HST,0
TIC_422478973,199.60130828,-18.31119382,3,HST,o68m020a0,HD115617,199.6011031478,-18.31134205987,51738.4040016204,60,Optical,G750L,STAR;G V-IV,51738.67513878,STIS/CCD,HST,0
TIC_30016911,43.13386744,-12.76971335,3,HST,o6h04w020,HD017925,43.13422059713,-12.76981020869,52197.920437419,500,UV,G230LB,STAR,52198.13950222,STIS/CCD,HST,0.545680601372841
TIC_30016911,43.13386744,-12.76971335,3,HST,o6h04w010,HD017925,43.13407116846,-12.76981560118,52197.9138863079,500,UV,G230LB,STAR,52198.13836801,STIS/CCD,HST,0.546150898275173
TIC_343813545,49.84040134,3.37019865,3,HST,o8ru3x020,HD020630,49.8406177518,3.370168566633,53034.2402923264,149.6,UV,G230LB,STAR,53034.8324767,STIS/CCD,HST,0.349132187784837
TIC_343813545,49.84040134,3.37019865,2,HST,o8ru3xhcq,HD020630,49.84068428955,3.370298395886,53034.2445978819,2.5,Optical,G430L,STAR,53034.83283555,STIS/CCD,HST,0.349203005982519
TIC_189576919,24.19933977,41.40545871,2,HST,ocr7kchdq,HD009826,24.19850706767,41.40391091321,57186.7584501505,18.1,UV,G230LB,STAR;UNDESIGNATED,57186.89533555,STIS/CCD,HST,2.46572333916961
TIC_30016911,43.13386744,-12.76971335,2,HST,o6h04wd9q,HD017925,43.13422059643,-12.76981021082,52197.9281455671,5.4,Optical,G430L,STAR,52198.13114577,STIS/CCD,HST,0.545738892527516
TIC_422478973,199.60130828,-18.31119382,3,HST,o6ic020j0,CCDFLAT,199.5629152792,-18.23300200864,52127.2917566782,170,Optical,G750M,,52127.674236,STIS/CCD,HST,0.694861346525168
TIC_422478973,199.60130828,-18.31119382,3,HST,o6ic020k0,CCDFLAT,199.5629152792,-18.23300200864,52127.2959003819,85,Optical,G750M,,52127.67372674,STIS/CCD,HST,0.582033964468684
TIC_343813545,49.84040134,3.37019865,3,HST,o5bn03020,HD20630,49.84049477867,3.370214916784,51806.2984242245,500,UV,E230M,STAR;G V-IV;CORONA,51806.52884257,STIS/NUV-MAMA,HST,0.453459890390774
TIC_422478973,199.60130828,-18.31119382,3,HST,o4vb52010,HD115617-NEW,199.6016641066,-18.31090118313,51167.2495247338,1800,UV,E230M,STAR;G V-IV,51532.27034713,STIS/NUV-MAMA,HST,1.28305572869061
TIC_422478973,199.60130828,-18.31119382,3,HST,o68m02090,HD115617,199.6011031537,-18.31134205492,51738.3972075232,240,Optical,G750M,STAR;G V-IV,51738.6713656,STIS/CCD,HST,0
TIC_30016911,43.13386744,-12.76971335,2,HST,o6h04wdbq,HD017925,43.13407116667,-12.76981560663,52197.9305185185,3.9,Optical,G750L,STAR,52198.13289342,STIS/CCD,HST,0.546212012561564
TIC_189576919,24.19933977,41.40545871,2,HST,ocr7kcheq,HD009826,24.19850706771,41.40391091317,57186.7603827199,1.1,Optical,G430L,STAR;UNDESIGNATED,57186.89539342,STIS/CCD,HST,2.46572333916961
TIC_189576919,24.19933977,41.40545871,2,HST,ocr7kchcq,HD009826,24.19837157837,41.40381624393,57186.7576745718,18.1,UV,G230LB,STAR;UNDESIGNATED,57186.89516194,STIS/CCD,HST,2.46572428102262
TIC_343813545,49.84040134,3.37019865,2,HST,o8ru3xhbq,HD020630,49.840617752,3.370168567037,53034.2439960301,2.5,Optical,G430L,STAR,53034.83212948,STIS/CCD,HST,0.349211066472628
TIC_422478973,199.60130828,-18.31119382,3,HST,o6ic020f0,CCDFLAT,199.5629092493,-18.23298579902,52127.2792570255,50,Optical,G750L,,52127.67695592,STIS/CCD,HST,0.632975187547429
TIC_422478973,199.60130828,-18.31119382,3,HST,o6ic020g0,CCDFLAT,199.5629092493,-18.23298579902,52127.2820114931,25,Optical,G750L,,52127.67855311,STIS/CCD,HST,0.520137241413301
TIC_189576919,24.19933977,41.40545871,2,HST,ocr7kchiq,HD009826,24.19850706807,41.40391091276,57186.7647808681,0.7,Optical,G750L,STAR;UNDESIGNATED,57186.89621524,STIS/CCD,HST,2.29114510109172
TIC_422478973,199.60130828,-18.31119382,3,HST,o6ic020h0,HD115617,199.6007723272,-18.3116553818,52127.2864907407,8.8,Optical,G750M,STAR;G V-IV,52127.67509249,STIS/CCD,HST,0.633896287177695
TIC_30016911,43.13386744,-12.76971335,2,HST,o6h04wdaq,HD017925,43.13407116671,-12.76981560651,52197.9287592593,5.4,Optical,G430L,STAR,52198.13204856,STIS/CCD,HST,0.546212012561564
TIC_422478973,199.60130828,-18.31119382,2,HST,o6h05qa7q,HD115617,199.6008126664,-18.31179764364,52322.3802542824,1.6,Optical,G430L,STAR,52322.6676735,STIS/CCD,HST,1.74014603600602
TIC_189576919,24.19933977,41.40545871,2,HST,ocr7kchfq,HD009826,24.19837157866,41.40381624359,57186.7609731134,1.1,Optical,G430L,STAR;UNDESIGNATED,57186.89555546,STIS/CCD,HST,2.46572428102262
TIC_343813545,49.84040134,3.37019865,3,HST,o8ru3x010,HD020630,49.84068428885,3.370298394524,53034.2377460301,149.6,UV,G230LB,STAR,53034.83177073,STIS/CCD,HST,0.349135750589109
TIC_422478973,199.60130828,-18.31119382,3,HST,o4vb02050,HD115617,199.6012405439,-18.31101933344,51035.1307162847,2450,UV,E140M,STAR;G V-IV,51400.15906242,STIS/FUV-MAMA,HST,0.909269683297398
TIC_422478973,199.60130828,-18.31119382,3,HST,o6ic020i0,HD115617,199.6007723251,-18.31165538442,52127.2899511227,8.8,Optical,G750M,STAR;G V-IV,52127.67854154,STIS/CCD,HST,0.582887368374828
TIC_422478973,199.60130828,-18.31119382,3,HST,o6ic02040,HD115617,199.6007723737,-18.31165532416,52127.2144766551,1,Optical,G430L,STAR;G V-IV,52127.65197907,STIS/CCD,HST,0.659471661096083
TIC_189576919,24.19933977,41.40545871,2,HST,ocr7kchgq,HD009826,24.19837157871,41.40381624353,57186.763206794,0.7,Optical,G750L,STAR;UNDESIGNATED,57186.89585644,STIS/CCD,HST,2.44321586537508
TIC_311063391,85.334732,53.48105801,3,HST,o6co02040,HD37394,85.3346886553,53.48075555014,52321.6080205671,3111,UV,E140M,STAR;G V-IV,52687.13291657,STIS/FUV-MAMA,HST,0.626059147655849
TIC_422478973,199.60130828,-18.31119382,3,HST,o4vb52020,HD115617-NEW,199.6016640708,-18.31090123786,51167.3053003125,2450,UV,E140M,STAR;G V-IV,51532.3336459,STIS/FUV-MAMA,HST,1.28285726130792
TIC_343813545,49.84040134,3.37019865,3,HST,o5bn03010,HD20630,49.84049478326,3.3702149229,51806.2439683218,1820,UV,E230M,STAR;G V-IV;CORONA,51806.52372684,STIS/NUV-MAMA,HST,0.45348707475522
TIC_311063391,85.334732,53.48105801,3,HST,o6co02060,HD37394,85.3346886742,53.48075558481,52321.5491550116,1200,UV,E230M,STAR;G V-IV,52687.1679861,STIS/NUV-MAMA,HST,0.625912452913912
